,mean,var,cv2,poisson_dist,O,O_real,O_pred
RP23-380K24.2,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-380K24.3,0.00110803324099723,0.0011068055033340758,901.5000000000003,0.9988919667590033,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-381H23.2,0.021606648199445983,0.024463900676023054,52.402366863905335,1.132239505646708,0.020221606648199445,0.020221606648199445,0.021289413281535552
RP23-383C2.4,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-390D8.2,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-392I13.15,0.0013850415512465374,0.0013831232111478579,720.9999999999999,0.9986149584487533,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-396C4.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-396N20.1,0.0013850415512465374,0.0013831232111478579,720.9999999999999,0.9986149584487533,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-3F1.8,0.010803324099722992,0.010686612288119337,91.56410256410258,0.9891966759002772,0.010803324099722992,0.010803324099722992,0.010723446018431892
RP23-402A24.3,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-403C13.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-403D16.3,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-405I13.1,0.000554016620498615,0.0005537096860828261,1803.999999999999,0.999445983379501,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-405K2.10,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-408K7.1,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-413G8.2,0.007202216066481994,0.007150344150213705,137.84615384615387,0.9927977839335181,0.007202216066481994,0.007202216066481994,0.007166629496179078
RP23-416K18.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-417F2.3,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-432F6.4,0.002493074792243767,0.002486859370324045,400.111111111111,0.9975069252077559,0.002493074792243767,0.002493074792243767,0.002488797292634737
RP23-438P19.11,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-438P19.12,0.0013850415512465374,0.0013831232111478574,720.9999999999997,0.998614958448753,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-438P19.7,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-43M12.2,0.009418282548476454,0.009329578502313517,105.17647058823529,0.9905817174515235,0.009418282548476454,0.009418282548476454,0.00935751715515154
RP23-440I21.3,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-442M18.6,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-443L2.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-444K20.4,0.0019390581717451524,0.0019352982251517408,514.7142857142858,0.998060941828255,0.0019390581717451524,0.0019390581717451524,0.0019364695892987172
RP23-447C2.2,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-449K22.2,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-451F18.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-451J19.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-453B15.7,0.0033240997229916896,0.0033130500840232962,299.83333333333337,0.9966759002770084,0.0033240997229916896,0.0033240997229916896,0.0033164995035450673
RP23-454I20.1,0.012465373961218837,0.012309988413225798,79.22222222222217,0.9875346260387806,0.012465373961218837,0.012465373961218837,0.012359144765743846
RP23-456K21.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-456L15.4,0.0013850415512465374,0.0013831232111478579,720.9999999999999,0.9986149584487533,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-462B19.2,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-464F18.3,0.0008310249307479224,0.0008303343283123981,1202.3333333333337,0.9991689750692524,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-468H22.7,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-48A24.3,0.006371191135734072,0.006330599059246018,155.95652173913047,0.9936288088642662,0.006371191135734072,0.006371191135734072,0.006343327631126439
RP23-55A6.4,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-56B4.1,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-58B7.2,0.026592797783933517,0.026993654130953563,38.17100694444444,1.015073868882733,0.0260387811634349,0.0260387811634349,0.02611382740179513
RP23-58D1.2,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-63L7.3,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-65J2.1,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-6C18.3,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-70B19.5,0.008033240997229917,0.008522724656808955,132.06777645659923,1.060932276244149,0.00775623268698061,0.00775623268698061,0.007988992864117028
RP23-72A20.11,0.00110803324099723,0.0011068055033340756,901.5000000000002,0.998891966759003,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-77B14.2,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-80P5.1,0.002770083102493075,0.003316426362596973,432.20000000000016,1.1972299168975074,0.002493074792243767,0.002493074792243767,0.002764803217007339
RP23-82F10.5,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-88C11.5,0.0008310249307479224,0.000830334328312398,1202.3333333333337,0.9991689750692524,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-99O13.6,0.0013850415512465374,0.0013831232111478579,720.9999999999999,0.9986149584487533,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP24-105I7.2,0.003601108033240997,0.0035881400541739232,276.6923076923076,0.9963988919667588,0.003601108033240997,0.003601108033240997,0.003592189982525862
RP24-119O6.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-120I22.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-131G14.10,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-137J7.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-141K13.3,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-142I9.2,0.002770083102493075,0.0027624097420983584,360.00000000000017,0.9972299168975074,0.002770083102493075,0.002770083102493075,0.002764803217007339
RP24-153A6.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-157P13.4,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-166B2.5,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP24-167A12.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-167A12.4,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-173L14.4,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP24-175C20.10,0.002493074792243767,0.002486859370324046,400.1111111111111,0.9975069252077561,0.002493074792243767,0.002493074792243767,0.002488797292634737
RP24-175C20.18,0.0016620498614958448,0.001659287451753746,600.6666666666665,0.9983379501385039,0.0016620498614958448,0.0016620498614958448,0.0016601476932458503
