,abundance
ENSMUSG00000004105,0.0003475774396925953
ENSMUSG00000004113,6.407559331183147e-07
ENSMUSG00000004127,1.5375307202027096e-05
ENSMUSG00000004151,5.041190389913916e-06
ENSMUSG00000004187,1.9709435451211378e-07
ENSMUSG00000004207,0.0004986548257538328
ENSMUSG00000004221,3.2920157537576954e-05
ENSMUSG00000004231,1.465632135567455e-08
ENSMUSG00000004233,8.329908199019419e-06
ENSMUSG00000004264,0.00017993748208348524
ENSMUSG00000004266,2.236872780303808e-06
ENSMUSG00000004267,1.0135354646969405e-05
ENSMUSG00000004268,0.00017486165076824624
ENSMUSG00000004270,4.6155531535590954e-05
ENSMUSG00000004285,0.0003569466342585386
ENSMUSG00000004317,4.932554045621829e-05
ENSMUSG00000004319,6.416864666372321e-06
ENSMUSG00000004356,5.8601018001415676e-05
ENSMUSG00000004360,1.424244784223792e-06
ENSMUSG00000004364,8.363946517319708e-05
ENSMUSG00000004371,2.3787874946762046e-05
ENSMUSG00000004383,3.812957135220017e-05
ENSMUSG00000004393,3.305582644563187e-05
ENSMUSG00000004394,5.320908574222898e-05
ENSMUSG00000004446,1.9924787970254385e-05
ENSMUSG00000004451,3.9500180511886395e-05
ENSMUSG00000004455,0.00011784733354158793
ENSMUSG00000004460,0.00012195543297425941
ENSMUSG00000004462,6.6419216887492114e-06
ENSMUSG00000004473,2.878230992726489e-06
ENSMUSG00000004500,3.3595676462669434e-06
ENSMUSG00000004508,3.5514066388890235e-06
ENSMUSG00000004530,4.078028965098854e-05
ENSMUSG00000004535,0.00014848451783596781
ENSMUSG00000004558,1.1875632127660429e-06
ENSMUSG00000004561,8.114440440637416e-06
ENSMUSG00000004562,5.468976354754905e-05
ENSMUSG00000004565,1.9409231728585407e-05
ENSMUSG00000004567,2.0573381746103737e-05
ENSMUSG00000004568,1.2580133703369261e-05
ENSMUSG00000004591,4.318190311496579e-05
ENSMUSG00000004609,1.3324429545675973e-06
ENSMUSG00000004610,0.0003835875868050835
ENSMUSG00000004612,6.641653535287422e-08
ENSMUSG00000004626,9.278464587627958e-06
ENSMUSG00000004630,6.411416600169791e-08
ENSMUSG00000004631,5.178500881402709e-05
ENSMUSG00000004633,1.1035660301628875e-07
ENSMUSG00000004637,1.009790164841678e-05
ENSMUSG00000004642,5.539143710244076e-05
ENSMUSG00000004651,5.404222618070246e-07
ENSMUSG00000004654,1.511574922760411e-08
ENSMUSG00000004655,7.993265751206543e-05
ENSMUSG00000004661,5.151127516769387e-07
ENSMUSG00000004665,0.0006761771276034972
ENSMUSG00000004667,0.0002492925138118512
ENSMUSG00000004668,2.206574957880897e-08
ENSMUSG00000004677,2.9750634078629475e-05
ENSMUSG00000004698,2.444849416951241e-06
ENSMUSG00000004707,1.8040628288693783e-08
ENSMUSG00000004709,9.196383584690728e-08
ENSMUSG00000004730,4.569518710240438e-06
ENSMUSG00000004748,8.09328179479333e-07
ENSMUSG00000004768,3.9183965366056354e-05
ENSMUSG00000004771,0.00019420165954444618
ENSMUSG00000004788,5.6316661440458734e-05
ENSMUSG00000004789,0.00013336061747986388
ENSMUSG00000004791,2.1216693091230035e-06
ENSMUSG00000004798,2.7340695923291232e-05
ENSMUSG00000004815,3.69678674427212e-07
ENSMUSG00000004837,1.9797118792249224e-07
ENSMUSG00000004842,4.100772945108255e-07
ENSMUSG00000004843,7.967693646716687e-05
ENSMUSG00000004846,0.00015690219477831278
ENSMUSG00000004849,0.0002443323769484357
ENSMUSG00000004864,2.7400258013743138e-05
ENSMUSG00000004865,8.695887839492742e-05
ENSMUSG00000004872,4.933738723532163e-07
ENSMUSG00000004880,1.991133411552324e-05
ENSMUSG00000004885,0.0002080532836979621
ENSMUSG00000004891,4.746843489298524e-06
ENSMUSG00000004892,1.3411261059255147e-07
ENSMUSG00000004894,1.0192363326930898e-08
ENSMUSG00000004895,1.1259229497382722e-05
ENSMUSG00000004896,6.9594274983325945e-06
ENSMUSG00000004897,0.0002248192097733811
ENSMUSG00000004902,1.0002373659362424e-07
ENSMUSG00000004929,1.802739273931859e-05
ENSMUSG00000004931,1.421010300857958e-05
ENSMUSG00000004933,3.905525310496842e-07
ENSMUSG00000004934,1.0527221698634207e-05
ENSMUSG00000004936,5.152454573431439e-05
ENSMUSG00000004937,5.040856002619434e-05
ENSMUSG00000004945,0.00011906385811082562
ENSMUSG00000004947,6.185809075664296e-06
ENSMUSG00000004948,2.883821044684296e-07
ENSMUSG00000004951,8.804685835891971e-05
ENSMUSG00000004952,2.3342785136077156e-05
ENSMUSG00000004961,4.418805413906334e-07
ENSMUSG00000004980,0.0008593667778511858
ENSMUSG00000004988,2.9694736341344857e-07
ENSMUSG00000004994,9.446180692075098e-06
ENSMUSG00000004996,1.7375677286749354e-05
ENSMUSG00000005034,6.009256476710192e-05
ENSMUSG00000005043,1.3773917335594935e-05
ENSMUSG00000005045,4.1255939880284194e-07
ENSMUSG00000005054,0.0004197341192651804
ENSMUSG00000005057,2.722214078947235e-06
ENSMUSG00000005069,3.054760685379121e-05
ENSMUSG00000005078,8.993733899590745e-05
ENSMUSG00000005087,0.0005132990504970583
ENSMUSG00000005089,1.3986861561639776e-06
ENSMUSG00000005102,1.325159695370754e-05
ENSMUSG00000005103,0.0002622318735580194
ENSMUSG00000005107,7.821596985183766e-06
ENSMUSG00000005124,0.00013409014926985118
ENSMUSG00000005125,2.8897058826791245e-05
ENSMUSG00000005131,3.3795089222824956e-06
ENSMUSG00000005142,4.4510970686047647e-05
ENSMUSG00000005148,1.6105393899468706e-05
ENSMUSG00000005150,1.0549454234843846e-05
ENSMUSG00000005161,0.0005161273240684317
ENSMUSG00000005198,3.315315826781098e-05
ENSMUSG00000005204,4.7187768342403116e-05
ENSMUSG00000005225,1.1412572434694183e-05
ENSMUSG00000005233,6.431679053363278e-05
ENSMUSG00000005237,2.7301649781482864e-07
ENSMUSG00000005262,7.560081595748236e-05
ENSMUSG00000005267,4.7023289548406985e-06
ENSMUSG00000005268,3.323420040316529e-07
ENSMUSG00000005299,3.7317003648039534e-05
ENSMUSG00000005312,0.00013837746717276843
ENSMUSG00000005338,3.2565457899710586e-08
ENSMUSG00000005354,0.00018097312668890277
ENSMUSG00000005355,1.3856237932611163e-06
ENSMUSG00000005357,4.757266469362745e-05
ENSMUSG00000005360,8.604787316088234e-06
ENSMUSG00000005362,2.8239448430605066e-05
ENSMUSG00000005370,2.422428724478402e-05
ENSMUSG00000005371,4.568466196248201e-05
ENSMUSG00000005373,1.304438860571822e-07
ENSMUSG00000005374,1.5228703320672161e-05
ENSMUSG00000005378,4.130676997982243e-05
ENSMUSG00000005397,0.0004013890369440159
ENSMUSG00000005410,3.2018524286414986e-05
ENSMUSG00000005413,0.0006602610180193535
ENSMUSG00000005417,0.00013662315584008275
ENSMUSG00000005442,2.0933233310896662e-05
ENSMUSG00000005447,6.090511011064441e-05
ENSMUSG00000005465,2.568562462800562e-07
ENSMUSG00000005469,6.0832849633071936e-05
ENSMUSG00000005470,1.7663659294598472e-05
ENSMUSG00000005474,4.5128262489902276e-07
ENSMUSG00000005481,0.00020354205776277248
ENSMUSG00000005483,5.3143551931809436e-05
ENSMUSG00000005493,3.056809752154265e-07
ENSMUSG00000005501,2.2968540694055522e-05
ENSMUSG00000005503,1.8826169505182375e-08
ENSMUSG00000005505,4.109296048009053e-06
ENSMUSG00000005506,0.00020059406368190934
ENSMUSG00000005510,0.00014928770771368454
ENSMUSG00000005514,2.9121054433404217e-05
ENSMUSG00000005533,0.00013948841417107382
ENSMUSG00000005534,9.213941496916461e-06
ENSMUSG00000005553,5.1569676553801715e-08
ENSMUSG00000005566,0.00013692681600380565
ENSMUSG00000005575,7.212847477046986e-05
ENSMUSG00000005580,2.5211783267768607e-05
ENSMUSG00000005583,2.7671397729891774e-06
ENSMUSG00000005609,2.4058401738921053e-05
ENSMUSG00000005610,0.0004061414021734629
ENSMUSG00000005611,5.375836459677696e-06
ENSMUSG00000005615,3.553603772344006e-05
ENSMUSG00000005621,1.2460157901585998e-05
ENSMUSG00000005625,0.00015135614246605556
ENSMUSG00000005628,8.245456606165294e-08
ENSMUSG00000005649,1.0358164554065493e-07
ENSMUSG00000005656,9.694948530398562e-05
ENSMUSG00000005667,7.501058520196466e-05
ENSMUSG00000005674,8.204859864127522e-06
ENSMUSG00000005677,2.199893740732535e-08
ENSMUSG00000005681,2.3954794213852454e-06
ENSMUSG00000005682,3.919420044245097e-06
ENSMUSG00000005683,0.0002042953514371063
ENSMUSG00000005686,9.829177739433563e-05
ENSMUSG00000005687,0.00013113989792067773
ENSMUSG00000005698,3.546816960824022e-05
ENSMUSG00000005699,6.630629395502657e-06
ENSMUSG00000005705,3.930074797942335e-05
ENSMUSG00000005718,5.114564210973052e-06
ENSMUSG00000005732,0.00045872900779286987
ENSMUSG00000005763,2.5356385686001084e-08
ENSMUSG00000005774,5.67973661835134e-06
ENSMUSG00000005779,0.0003338185322886301
ENSMUSG00000005800,2.3910597320195894e-07
ENSMUSG00000005802,2.4975263291577377e-05
ENSMUSG00000005803,3.601643072002712e-05
ENSMUSG00000005804,2.0385123670639836e-05
ENSMUSG00000005813,7.311661281455277e-05
ENSMUSG00000005823,3.3013070718887435e-05
ENSMUSG00000005824,5.166713037916182e-08
ENSMUSG00000005836,2.0004474311395696e-06
ENSMUSG00000005846,0.0001559533020913192
ENSMUSG00000005871,4.7645820539769325e-05
ENSMUSG00000005873,0.0004314857216135254
ENSMUSG00000005881,0.00025124594881916233
ENSMUSG00000005882,2.2794617147365884e-05
ENSMUSG00000005886,1.2364845212695117e-05
ENSMUSG00000005892,1.8415389269378455e-08
ENSMUSG00000005893,1.321351859584974e-05
ENSMUSG00000005897,8.973446513800608e-06
ENSMUSG00000005899,1.9085779603847673e-05
ENSMUSG00000005907,6.236861469225127e-06
ENSMUSG00000005917,8.388622892223471e-08
ENSMUSG00000005936,3.746097792026634e-05
ENSMUSG00000005947,4.048616897063615e-07
ENSMUSG00000005949,9.816272237525528e-06
ENSMUSG00000005950,2.5476887451225613e-06
ENSMUSG00000005951,4.2149241068659955e-06
ENSMUSG00000005958,5.6919289691089175e-06
ENSMUSG00000005968,6.814108771796939e-05
ENSMUSG00000005973,0.00023504301188543845
ENSMUSG00000005980,1.3967342836543254e-07
ENSMUSG00000005981,6.270321202966311e-05
ENSMUSG00000005982,2.3503230488047016e-05
ENSMUSG00000005983,3.3281747312266204e-06
ENSMUSG00000005986,2.747676132533396e-06
ENSMUSG00000006005,0.00018174705270685747
ENSMUSG00000006007,3.394912563001741e-06
ENSMUSG00000006010,5.361383192706556e-05
ENSMUSG00000006014,0.0003806560909007641
ENSMUSG00000006019,3.5907450802962615e-06
ENSMUSG00000006021,7.494958390128374e-06
ENSMUSG00000006024,0.0001356617473964093
ENSMUSG00000006050,0.00019359190598962716
ENSMUSG00000006057,0.00048370421273870084
ENSMUSG00000006058,4.942934185362494e-05
ENSMUSG00000006095,0.0001417812813094002
ENSMUSG00000006127,1.3688669554126408e-05
ENSMUSG00000006134,7.724511842194377e-06
ENSMUSG00000006143,3.349273676025018e-07
ENSMUSG00000006154,1.2471075629242919e-06
ENSMUSG00000006169,9.940524021612065e-05
ENSMUSG00000006179,3.747209119358255e-07
ENSMUSG00000006191,1.2796028845173658e-05
ENSMUSG00000006204,8.554585681662486e-08
ENSMUSG00000006205,5.552978317952751e-05
ENSMUSG00000006215,1.5566246487892034e-05
ENSMUSG00000006216,3.527801803719285e-07
ENSMUSG00000006218,6.28295468137981e-08
ENSMUSG00000006219,2.3555794883460337e-05
ENSMUSG00000006221,2.285855836798199e-05
ENSMUSG00000006235,1.1517942161757622e-07
ENSMUSG00000006241,3.3258165492828834e-06
ENSMUSG00000006262,0.00011505880935217715
ENSMUSG00000006269,3.024680941581263e-08
ENSMUSG00000006273,3.7990034926112574e-05
ENSMUSG00000006276,2.6306814523039665e-05
ENSMUSG00000006281,2.0931641831509906e-05
ENSMUSG00000006288,1.663423433508315e-05
ENSMUSG00000006289,7.272195440301656e-05
ENSMUSG00000006299,0.0001523871263406944
ENSMUSG00000006301,7.43223999735119e-05
ENSMUSG00000006304,0.00037435420198532454
ENSMUSG00000006307,1.663074984370778e-05
ENSMUSG00000006310,2.0169666386135755e-07
ENSMUSG00000006311,1.1434434765208e-07
ENSMUSG00000006313,2.948037215116058e-07
ENSMUSG00000006315,0.0003084139065605922
ENSMUSG00000006333,0.0016158932606252382
ENSMUSG00000006335,2.6415383052174134e-05
ENSMUSG00000006342,1.0824840010207497e-06
ENSMUSG00000006344,8.563411590323737e-07
ENSMUSG00000006345,4.786241702064279e-08
ENSMUSG00000006356,0.0005627785130637327
ENSMUSG00000006360,0.00020890192880304405
ENSMUSG00000006362,2.7193777383768335e-07
ENSMUSG00000006369,1.7491386020318218e-05
ENSMUSG00000006373,0.00018837193330900287
ENSMUSG00000006378,6.704039994412673e-06
ENSMUSG00000006386,5.744005302427042e-06
ENSMUSG00000006390,9.978570277780037e-05
ENSMUSG00000006392,8.929739992470237e-05
ENSMUSG00000006395,1.0195579754368165e-05
ENSMUSG00000006398,5.397590918831735e-05
ENSMUSG00000006403,1.9615176660598244e-06
ENSMUSG00000006411,3.7537692621014563e-07
ENSMUSG00000006412,0.00016907081490986185
ENSMUSG00000006418,2.6164842845065986e-05
ENSMUSG00000006423,3.5256120357724576e-05
ENSMUSG00000006435,5.871399496727962e-06
ENSMUSG00000006442,0.00014127672287062417
ENSMUSG00000006445,3.944999713667096e-05
ENSMUSG00000006457,7.583649179623131e-07
ENSMUSG00000006462,7.233471499521863e-06
ENSMUSG00000006463,7.0056073027509785e-06
ENSMUSG00000006464,1.5139937031851548e-06
ENSMUSG00000006471,1.916787116529873e-06
ENSMUSG00000006476,9.328000555065996e-06
ENSMUSG00000006488,2.537128016386074e-07
ENSMUSG00000006494,1.0002834816838088e-05
ENSMUSG00000006498,5.168619166506258e-05
ENSMUSG00000006517,1.3455953547473328e-05
ENSMUSG00000006519,0.0001854938407125868
ENSMUSG00000006522,7.942479844967594e-08
ENSMUSG00000006526,9.169362398758975e-06
ENSMUSG00000006527,1.2207735914910379e-05
ENSMUSG00000006538,4.743011096856907e-08
ENSMUSG00000006542,1.648706136263288e-07
ENSMUSG00000006546,1.8981768580731264e-08
ENSMUSG00000006574,6.245097854552767e-08
ENSMUSG00000006575,1.0399129791393655e-06
ENSMUSG00000006576,2.0717510816690558e-06
ENSMUSG00000006586,2.1730304169365615e-05
ENSMUSG00000006587,4.205700296834121e-08
ENSMUSG00000006589,0.0003343467509782192
ENSMUSG00000006599,6.576473535117888e-05
ENSMUSG00000006611,4.420466786489642e-06
ENSMUSG00000006638,4.28613811604996e-06
ENSMUSG00000006641,4.428798239554952e-06
ENSMUSG00000006642,2.6498490288263564e-08
ENSMUSG00000006649,1.4928704288894039e-06
ENSMUSG00000006651,2.5981973935658414e-05
ENSMUSG00000006673,5.0234103257302e-05
ENSMUSG00000006675,1.8647149078996819e-06
ENSMUSG00000006676,4.821531804982865e-05
ENSMUSG00000006678,2.083943295562955e-05
ENSMUSG00000006699,0.0006555597076081976
ENSMUSG00000006705,1.0600520534978492e-05
ENSMUSG00000006711,1.1172098479500859e-08
ENSMUSG00000006715,4.7590436681983424e-05
ENSMUSG00000006717,7.963657747529502e-05
ENSMUSG00000006720,2.4914473063000376e-06
ENSMUSG00000006724,2.423415546985876e-07
ENSMUSG00000006728,0.00029488820822937064
ENSMUSG00000006731,9.229006017257131e-06
ENSMUSG00000006732,2.005579577312434e-05
ENSMUSG00000006736,9.629604038704335e-05
ENSMUSG00000006740,0.0001762800963137955
ENSMUSG00000006763,1.8836265129743505e-05
ENSMUSG00000006764,2.61231258792109e-07
ENSMUSG00000006777,4.507572015386057e-08
ENSMUSG00000006782,8.881080380981333e-06
ENSMUSG00000006784,1.8264384541732895e-06
ENSMUSG00000006800,0.0001481044026584678
ENSMUSG00000006818,0.00016085477056129426
ENSMUSG00000006850,1.1879642624322297e-06
ENSMUSG00000006906,2.6093012847382096e-05
ENSMUSG00000006920,7.073308954347773e-06
ENSMUSG00000006930,2.0269420328776533e-07
ENSMUSG00000006931,0.0002842011908451961
ENSMUSG00000006932,0.000528874454101858
ENSMUSG00000006941,7.170868598740765e-05
ENSMUSG00000006958,2.580817266987996e-06
ENSMUSG00000006998,0.00018331040329853994
ENSMUSG00000007021,1.4596626524031048e-07
ENSMUSG00000007029,2.9700780029078713e-05
ENSMUSG00000007030,5.970341396252429e-08
ENSMUSG00000007033,1.377644615706083e-07
ENSMUSG00000007034,3.021717844775415e-07
ENSMUSG00000007035,1.6366187259907983e-06
ENSMUSG00000007036,2.8576171801861636e-05
ENSMUSG00000007038,1.0135436349832222e-05
ENSMUSG00000007039,1.8857789945874273e-05
ENSMUSG00000007041,0.0003442136643942354
ENSMUSG00000007050,4.3826428669558045e-05
ENSMUSG00000007080,9.537887690712751e-06
ENSMUSG00000007107,2.0089946405145928e-07
ENSMUSG00000007122,2.0325189082651235e-07
ENSMUSG00000007207,1.7311089655597025e-06
ENSMUSG00000007279,4.6222765804334183e-07
ENSMUSG00000007338,8.053603387230362e-05
ENSMUSG00000007379,4.6633269703942634e-06
ENSMUSG00000007411,4.178979561842227e-05
ENSMUSG00000007415,7.979705870327651e-05
ENSMUSG00000007458,0.00011723864723206596
ENSMUSG00000007476,5.081766800379234e-05
ENSMUSG00000007564,0.00010541512369466738
ENSMUSG00000007570,6.372009211076112e-06
ENSMUSG00000007589,9.985149419996055e-06
ENSMUSG00000007591,4.095460904494361e-07
ENSMUSG00000007594,1.998088076053787e-07
ENSMUSG00000007603,1.1849629472475439e-05
ENSMUSG00000007610,5.345171043564202e-06
ENSMUSG00000007613,1.7798739738518675e-05
ENSMUSG00000007617,1.690296983390942e-05
ENSMUSG00000007646,4.273038440587734e-06
ENSMUSG00000007655,0.0008001234417966418
ENSMUSG00000007656,0.0005076124407870624
ENSMUSG00000007659,7.27759426719063e-05
ENSMUSG00000007670,7.394321535256521e-05
ENSMUSG00000007682,6.846975983737229e-07
ENSMUSG00000007721,0.00022063413474319898
ENSMUSG00000007739,0.0002512204872531469
ENSMUSG00000007777,0.00012146125291032613
ENSMUSG00000007783,4.666682452477384e-05
ENSMUSG00000007805,1.2346146221727636e-05
ENSMUSG00000007812,2.3047777178287486e-05
ENSMUSG00000007815,0.0003624923939762772
ENSMUSG00000007817,0.00017266756964356183
ENSMUSG00000007827,1.15886896376396e-05
ENSMUSG00000007833,9.924041109223088e-06
ENSMUSG00000007836,8.035286487853596e-05
ENSMUSG00000007837,8.12827547458458e-06
ENSMUSG00000007850,0.0002746699034144011
ENSMUSG00000007867,5.473799453151549e-05
ENSMUSG00000007872,0.0005479652748743867
ENSMUSG00000007877,4.142477967365406e-08
ENSMUSG00000007880,3.399985108661419e-05
ENSMUSG00000007888,0.0001536750964332723
ENSMUSG00000007891,4.922877805803329e-05
ENSMUSG00000007892,0.0016862265868609308
ENSMUSG00000007908,1.968205252826189e-06
ENSMUSG00000007946,5.485616592530611e-07
ENSMUSG00000007950,1.441138126035187e-05
ENSMUSG00000007987,3.764843569422411e-05
ENSMUSG00000007989,5.844474845096621e-06
ENSMUSG00000008028,4.357546731182584e-07
ENSMUSG00000008035,1.6995334919972743e-05
ENSMUSG00000008036,0.0002866600890711559
ENSMUSG00000008090,1.1782333103937927e-05
ENSMUSG00000008129,3.600652292213715e-07
ENSMUSG00000008136,0.00010203179148875424
ENSMUSG00000008140,3.698357912453129e-05
ENSMUSG00000008167,1.4816763989479407e-05
ENSMUSG00000008193,1.956988630868791e-08
ENSMUSG00000008200,1.7374673226911342e-05
ENSMUSG00000008206,1.9283970847178933e-05
ENSMUSG00000008226,3.084111448331105e-05
ENSMUSG00000008301,9.183128225313214e-05
ENSMUSG00000008305,2.6241873188446077e-05
ENSMUSG00000008307,4.312773464838473e-06
ENSMUSG00000008318,5.190738825149498e-06
ENSMUSG00000008333,0.00017024103630430124
ENSMUSG00000008348,0.0003422881268094627
ENSMUSG00000008373,7.144637044376859e-05
ENSMUSG00000008384,5.691289610299488e-05
ENSMUSG00000008393,9.226302511850615e-05
ENSMUSG00000008398,4.526573503614348e-05
ENSMUSG00000008429,2.120079190064766e-05
ENSMUSG00000008435,1.3710400959236605e-05
ENSMUSG00000008438,7.789375429830878e-08
ENSMUSG00000008450,0.00010883204959780749
ENSMUSG00000008461,9.207694634689228e-09
ENSMUSG00000008475,0.0002719608252688733
ENSMUSG00000008482,8.060946693342632e-08
ENSMUSG00000008489,1.3035955381075088e-07
ENSMUSG00000008496,4.869918593965706e-07
ENSMUSG00000008540,5.1353255054465024e-05
ENSMUSG00000008575,5.906833630040294e-06
ENSMUSG00000008604,4.338792411021584e-05
ENSMUSG00000008658,1.440435729423094e-06
ENSMUSG00000008668,0.0013218441988207515
ENSMUSG00000008682,0.0005047885648671801
ENSMUSG00000008683,0.0016748370056721572
ENSMUSG00000008690,8.391998169687597e-05
ENSMUSG00000008730,4.58509024748905e-05
ENSMUSG00000008734,1.3825422071333524e-06
ENSMUSG00000008763,8.124807636110679e-05
ENSMUSG00000008789,7.321065053014023e-08
ENSMUSG00000008822,4.2286414248524184e-05
ENSMUSG00000008845,1.8392767169381456e-08
ENSMUSG00000008855,8.344910332957651e-06
ENSMUSG00000008859,7.637876835470399e-05
ENSMUSG00000008892,0.00034278063887385925
ENSMUSG00000008932,9.117903555153308e-07
ENSMUSG00000008958,3.1093581481369865e-05
ENSMUSG00000008976,4.054706544958881e-05
ENSMUSG00000009013,0.0010813939216614363
ENSMUSG00000009030,2.1070143099582524e-05
ENSMUSG00000009035,4.615492785010779e-05
ENSMUSG00000009070,2.9730532228583485e-07
ENSMUSG00000009073,4.689258656041885e-05
ENSMUSG00000009075,1.5711508613461185e-06
ENSMUSG00000009076,2.9941154015384593e-05
ENSMUSG00000009079,0.00016210993113671294
ENSMUSG00000009090,2.1270096187593424e-05
ENSMUSG00000009092,6.566975571920933e-08
ENSMUSG00000009093,4.4713486222072335e-07
ENSMUSG00000009097,2.1168830351817743e-08
ENSMUSG00000009108,1.6517284014148293e-06
ENSMUSG00000009112,2.1137280355652946e-05
ENSMUSG00000009145,5.176895967427604e-06
ENSMUSG00000009185,0.00023127937209452547
ENSMUSG00000009207,2.2449603999014067e-05
